geogname	lat	long
Rue Saulnier	48.8757959	2.3445008
Rue Saussier-Leroy	48.8801447	2.2956615
Rue Sauval	48.8621518	2.3426125
Rue Savorgnan de Brazza	48.8549378	2.303117
Rue Scarron	48.8585859	2.3681486
Rue Scheffer	48.8617036	2.28251
Rue Schubert	48.8521457	2.4117517
Rue Schutzenberger	48.8508987	2.2875821
Rue Scipion	48.838394	2.3536815
Rue Scribe	48.8716439	2.3305155
Rue Sébastien Bottin	48.8569483	2.3285241
Rue Sébastien Mercier	48.8441026	2.2794912
Rue Sedaine	48.8568983	2.3745315
Rue Séguier	48.8541891	2.3421481
Rue Serge Prokofiev	48.854197	2.2685492
Rue Serpente	48.8523703	2.3419119
Rue Serpollet	48.8607491	2.4111945
Rue Serret	48.841377	2.2886215
Rue Servan	48.8611423	2.3828493
Rue Servandoni	48.8499378	2.3347445
Rue Severo	48.8322268	2.3240376
Rue Seveste	48.8838011	2.3447159
Rue Sextius Michel	48.8513053	2.2887193
Rue Sibour	48.8750381	2.3583679
Rue Sibuet	48.8427155	2.4022979
Rue Sidi Brahim	48.8390081	2.4003268
Rue Sigmund Freud	48.883754	2.3999618
Rue Simart	48.8912663	2.3473777
Rue Simon Dereure	48.888653	2.3364016
Rue Simon le Franc	48.8601092	2.3536818
Rue Simone Weil	48.8235979	2.3643196
Rue Simonet	48.8286161	2.3519228
Rue Singer	48.8564141	2.2770447
Rue Sisley	48.8903924	2.3026855
Rue Sivel	48.8335245	2.3272042
Rue Soeur Catherine Marie	48.829809	2.3429841
Rue Soleillet	48.8657904	2.3919588
Rue Sophie Germain	48.8308082	2.3309568
Rue Sorbier	48.8665669	2.3917146
Rue Soufflot	48.8468971	2.3428212
Rue Spinoza	48.8636598	2.3858145
Rue Spontini	48.8688536	2.2777538
Rue St Sabin	48.8574424	2.3698473
Rue St Vincent de Paul	48.8808359	2.352447
Rue Stanislas	48.8437923	2.328223
Rue Stanislas Meunier	48.8691482	2.4099721
Rue Steinlen	48.8888442	2.3326228
Rue Stendhal	48.8615836	2.401743
Rue Stéphane Grappelli	48.892495	2.3041
Rue Stephenson	48.8873441	2.356361
Rue Sthrau	48.8278207	2.3667458
Rue Suger	48.8529861	2.3418115
Rue Surcouf	48.8611345	2.309447
Rue Suzanne Masson	48.888225	2.3721113
Rue Taclet	48.871556	2.3978632
Rue Tagore	48.820623	2.3602765
Rue Taine	48.8385658	2.3932003
Rue Taitbout	48.8752193	2.3352235
Rue Talma	48.8573352	2.2762882
Rue Tandou	48.8861924	2.3798788
Rue Tarbé	48.8871299	2.3138195
Rue Tardieu	48.8840628	2.3415473
Rue Taylor	48.8703168	2.3594803
Rue Tchaïkovski	48.8949292	2.3649201
Rue Ternaux	48.8642897	2.3729152
Rue Tessier	48.8399694	2.3067336
Rue Tesson	48.8709116	2.3708414
Rue Thénard	48.850052	2.3461055
Rue Théodore de Banville	48.8818434	2.2993324
Rue Théodore Deck	48.837408	2.2900937
Rue Théodore-Hamont	48.8330666	2.3975878
Rue Théodule Ribot	48.8791707	2.3013887
Rue Théophile Roussel	48.8500664	2.3765201
Rue Théophraste Renaudot	48.8414249	2.2965433
Rue Thérèse	48.8661643	2.3356719
Rue Thibaud	48.8296497	2.3281153
Rue Thiboumery	48.8363377	2.304615
Rue Thiers	48.866633	2.2771579
Rue Thimonnier	48.8801471	2.3464381
Rue Tholozé	48.8865388	2.3355589
Rue Thomas Francine	48.8265541	2.3378062
Rue Thomas Mann	48.8296138	2.3792191
Rue Thomire	48.8198836	2.3481954
Rue Thorel	48.8698865	2.3490471
Rue Thouin	48.8450061	2.3491758
Rue Thureau-Dangin	48.8296631	2.2932655
Rue Tiphaine	48.8488942	2.2962367
Rue Tiquetonne	48.8647364	2.3478098
Rue Tiron	48.8555263	2.3577453
Rue Tisserand	48.8403661	2.284887
Rue Titien	48.8358995	2.3584398
Rue Titon	48.8518786	2.3863914
Rue Tolain	48.8521811	2.4040554
Rue Torricelli	48.8809127	2.2921382
Rue Toullier	48.8475214	2.3431923
Rue Toulouse Lautrec	48.900954	2.3285368
Rue Tourlaque	48.8878286	2.3329196
Rue Tournefort	48.8428567	2.3481955
Rue Tourneux	48.8376492	2.3985034
Rue Tournus	48.847109	2.2944651
Rue Toussaint-Féron	48.8272612	2.3590464
Rue Toustain	48.8521569	2.3370478
Rue Traversière	48.8476556	2.3733999
Rue Treilhard	48.877031	2.3137665
Rue Tristan Tzara	48.8950246	2.3641809
Rue Trolley de Prévaux	48.8261097	2.372607
Rue Tronchet	48.8720903	2.3259878
Rue Tronson du Coudray	48.8732288	2.3223464
Rue Trousseau	48.8515214	2.378791
Rue Troyon	48.8760366	2.2953549
Rue Truffaut	48.887171	2.3193841
Rue Turgot	48.8806262	2.3452295
Rue Valadon	48.8567931	2.3057144
Rue Valentin Haüy	48.8468777	2.3099403
Rue Valéry Larbaud	48.8362769	2.3739727
Rue Valette	48.8475051	2.3467815
Rue Van Gogh	48.8437187	2.3714458
Rue Van Loo	48.8411443	2.2672778
Rue Vandamme	48.8396541	2.323541
Rue Vandrezanne	48.8278245	2.3548702
Rue Vaneau	48.851698	2.319044
Rue Varet	48.840067	2.2812783
Rue Vasco de Gama	48.8368629	2.2835719
Rue Vaucanson	48.8660176	2.3559758
Rue Vaugelas	48.8338388	2.2937558
Rue Vauquelin	48.840933	2.3471458
Rue Vauvenargues	48.8945079	2.3322962
Rue Vauvilliers	48.8615449	2.343247
Rue Vavin	48.8437829	2.3303028
Rue Velpeau	48.8516991	2.3248102
Rue Vercingétorix	48.8329007	2.3117501
Rue Verderet	48.8470902	2.2683223
Rue Verdi	48.8603996	2.2734036
Rue Vergniaud	48.8265278	2.3453431
Rue Vernet	48.8718036	2.298727
Rue Vernier	48.8839936	2.2908856
Rue Verniquet	48.8873846	2.3009607
Rue Véron	48.8846942	2.3361313
Rue Véronèse	48.8339012	2.3550141
Rue Versigny	48.8946281	2.3442713
Rue Viala	48.8502891	2.2901662
Rue Vicq d'Azir	48.8761367	2.3703179
Rue Victor Chevreuil	48.8418086	2.4033445
Rue Victor Considérant	48.8351262	2.3315271
Rue Victor Cousin	48.8478242	2.3424241
Rue Victor Dejeante	48.8671333	2.4100498
Rue Victor Duruy	48.8372135	2.2988466
Rue Victor Galland	48.830154	2.3037968
Rue Victor Gelez	48.8647416	2.3829489
Rue Victor Letalle	48.8669685	2.3854214
Rue Victor Massé	48.8807786	2.3384349
Rue Victor Schoelcher	48.8361188	2.3307633
Rue Victorien Sardou	48.8432148	2.2672385
Rue Vidal de la Blache	48.8691482	2.4099721
Rue Vide Gousset	48.8661088	2.3414481
Rue Vieille du Temple	48.8594893	2.359976
Rue Vieille du Temple & Rue Barbette	48.8593182	2.3597146
Rue Viète	48.8847276	2.3078358
Rue Vigée-Lebrun	48.8389578	2.3106021
Rue Vignon	48.8709061	2.3261866
Rue Vilin	48.8703383	2.3837002
Rue Villaret de Joyeuse	48.8761902	2.289356
Rue Villebois-Mareuil	48.8794831	2.2936155
Rue Villedo	48.8663915	2.3360943
Rue Villehardouin	48.8585993	2.3655902
Rue Villiers de l'Isle Adam	48.8676187	2.3965255
Rue Villiot	48.8411256	2.3744669
Rue Vincent Compoint	48.8955464	2.338619
Rue Vincent Scotto	48.8861258	2.376635
Rue Vineuse	48.8602932	2.2846109
Rue Violet	48.8474759	2.292948
Rue Viollet-le-Duc	48.8820007	2.3404111
Rue Visconti	48.8558179	2.3354145
Rue Vital	48.8592998	2.2785955
Rue Vitruve	48.8585363	2.4052601
Rue Vivienne	48.8689292	2.3401176
Rue Volney	48.8699906	2.3305348
Rue Volta	48.8660028	2.3576914
Rue Voltaire	48.8524958	2.3914035
Rue Vulpian	48.8317996	2.3464968
Rue Waldeck-Rousseau	48.8797099	2.2863949
Rue Washington	48.8734616	2.3034977
Rue Watt	48.8274582	2.3810006
Rue Watteau	48.8349698	2.3568339
Rue Weber	48.8753496	2.2814441
Rue Wilfrid Laurier	48.8267934	2.3066553
Rue Wilhem	48.8464751	2.2706204
Rue Wurtz	48.8266629	2.344504
Rue Xaintrailles	48.8296673	2.3702251
Rue Xavier Privas	48.8528414	2.34554
Rue Yeo Thomas	48.8314825	2.3624983
Rue Yvart	48.8370929	2.3018368
Rue Yves Toudic	48.8699334	2.363777
Rue Yvon Villarceau	48.8693948	2.2876722
Rue Yvonne le Tac	48.8841241	2.3403435
Rue Zadkine	48.8316276	2.3696791
Ruelle Bidault	48.844735	2.3813954
Ruelle de la Planchette	48.8395109	2.3888466
Ruelle du Soleil d'Or	48.8421058	2.3041256
Ruelle Fraisier	48.8470464	2.3764355
Ruelle Sourdis	48.8618571	2.3599939
Saint-Paul	48.855209	2.360738
Sente à Bigot	48.9013784	2.385178
Sente des Dorées	48.8874421	2.3936257
Sentier de la Lieutenance	48.8417634	2.4087016
Sentier de la Pointe	48.855732	2.4015633
Sentier de la Station	48.8951228	2.3819207
Sentier de Montempoivre	48.8403182	2.4023711
Sentier de Rouvray	48.8665752	2.235744
Sentier des Merisiers	48.8432508	2.4092278
Sorbonne	48.8495925	2.3448768
Square Adanson	48.8393254	2.351654
Square Alain-Fournier	48.828381	2.3076916
Square Alban Satragne	48.8757147	2.3556482
Square Albert Bartholomé	48.8288856	2.2944749
Square Albin Cachot	48.8337506	2.3433366
Square Alboni	48.8573721	2.2860756
Square Alfred Capus	48.8505427	2.2602102
Square Alfred Dehodencq	48.8606398	2.270508
Square Alice	48.8268668	2.3138138
Square Amicie Lebaudy	48.8689067	2.4033454
Square André Dreyer	48.8268585	2.34371
Square André Lichtenberger	48.8274636	2.3104507
Square Anna de Noailles, 46 Boulevard de l'Amiral Bruix	48.8751757	2.2781372
Square Antoine Arnauld	48.8559534	2.272243
Square Arago	48.8354541	2.3454754
Square Auguste Renoir	48.8280647	2.3084119
Square Beaujon	48.8760031	2.3118719
Square Bolivar	48.8754663	2.3830045
Square Brancion	48.8276707	2.3005265
Square Brizeux	48.8697489	2.3967959
Square Carlo Sarrabezolles, 3, Rue René Ravaud	48.8372271	2.2725721
Square Caulaincourt	48.8899868	2.3357069
Square Charles Dickens	48.8573329	2.2848884
Square Charles Laurent	48.8437302	2.3030522
Square Chauré	48.8672952	2.4064336
Square Claude Debussy	48.8847516	2.3131618
Square d'Amiens	48.8596635	2.4098505
Square d'Aquitaine	48.8869904	2.3954046
Square de Chaillot	48.868125	2.297175
Square de Châtillon	48.8256966	2.3230695
Square de Clignancourt	48.8930662	2.3463247
Square de la Bresse	48.8373865	2.2625867
Square de la Dordogne	48.8887251	2.3000687
Square de la Gascogne	48.8541646	2.4113457
Square de la Guyenne	48.8550354	2.4111703
Square de la Limagne	48.8232823	2.3767286
Square de la Mayenne	48.889461	2.2991596
Square de la Motte-Picquet	48.8507151	2.2970006
Square de la Mutualité	48.8488594	2.3504868
Square de la Place des Martyrs Juifs du Velodrome d'Hiver, du, Quai de Grenelle	48.8544411	2.2883227
Square de la Porte de la Villette, 22 Rue du Chemin de Fer	48.8998804	2.3897077
Square de la Porte de Vanves	48.8256383	2.3033221
Square de la Rochefoucauld	48.8532574	2.3228133
Square de la Roquette, 133 Rue de la Roquette	48.8594985	2.3844437
Square de la Salamandre	48.8579865	2.4065553
Square de la Tour Saint-Jacques	48.8580685	2.3489072
Square de la Tour-Maubourg	48.8579783	2.3085345
Square de la Vendée	48.8332383	2.4000601
Square de l'Aide Sociale	48.8337567	2.3241755
Square de l'Avenue du Bois	48.8745861	2.2875807
Square de l'Aveyron	48.888888	2.2989449
Square de l'Opéra-Louis Jouvet	48.8717772	2.3290858
Square de l'Union	48.8672622	2.2875591
Square de Luynes	48.8550335	2.3263077
Square de Maubeuge	48.8786781	2.3464915
Square de Monsoreau	48.8556337	2.3991642
Square de Montsouris	48.8235976	2.3344075
Square de Padirac	48.8516767	2.2596925
Square de Port-Royal	48.836861	2.3428965
Square de Robiac	48.8578763	2.3047977
Square de Rocamadour	48.8525417	2.2602396
Square de Tocqueville	48.8885301	2.3069023
Square de Verdun	48.8762519	2.3621719
Square Delambre	48.8406989	2.3275039
Square des Aliscamps	48.8521065	2.25997
Square des Batignolles, 144bis Rue Cardinet	48.8875	2.3164794
Square des Bouleaux	48.8819475	2.375874
Square des Cardeurs	48.8583494	2.4072505
Square des Chamaillards, 55 Rue du Château-des-Rentiers	48.8253399	2.369223
Square des Écrivains Combattants Morts pour la France	48.8597997	2.2655977
Square des Mimosas	48.8224602	2.3453144
Square des Peupliers	48.8255456	2.3536216
Square Desaix	48.8525809	2.2916387
Square Desnouettes	48.834812	2.2839974
Square d'Orléans	48.8773727	2.3358886
Square du Croisic	48.8458	2.3174564
Square du Diapason	48.8887349	2.3895083
Square du Dr Blanche	48.8526027	2.2645658
Square du Général Anselin, 1 Avenue de Pologne	48.8686407	2.2725852
Square du Graisivaudan	48.8839824	2.2872951
Square du Laonnais	48.8807017	2.3983314
Square du Limousin	48.8230952	2.3761554
Square du Massif Central	48.8329305	2.39994
Square du Mont Blanc	48.8495983	2.2737027
Square du Périgord	48.8550354	2.4111703
Square du Quercy	48.8530227	2.4115948
Square du Ranelagh	48.8559846	2.2685633
Square du Rhône	48.8888056	2.3005602
Square du Roule	48.8769584	2.2997223
Square du Sancerrois	48.8333661	2.4002796
Square du Tarn	48.8885076	2.2992934
Square du Thimerais	48.8874375	2.2964311
Square du Trocadéro	48.8623321	2.2819531
Square du Var	48.848301	2.4122688
Square du Vaucluse	48.889693	2.299656
Square du Velay	48.8230952	2.3761554
Square du Vermandois	48.881282	2.3977491
Square du Vexin	48.8817682	2.3968077
Square du Vivarais	48.8837205	2.2877905
Square Dunois	48.8337361	2.3664227
Square d'Urfé	48.8503768	2.258859
Square Emile Zola	48.8468588	2.287879
Square Emmanuel Chabrier	48.8849831	2.3126288
Square Eugène Hatton	48.8418901	2.3865977
Square Fernand de la Tombelle	48.8848425	2.3133063
Square Frédéric Vallois	48.8356464	2.3033489
Square Gabriel Fauré	48.884918	2.3134727
Square Gaston Bertandeau	48.8792288	2.2879936
Square Georges Contenot	48.8370621	2.3961622
Square Georges Lesage	48.8466103	2.3676112
Square Got	48.8481169	2.4054334
Square Gouvion-Saint-Cyr	48.8825404	2.2867273
Square Henri Delormel	48.832112	2.3294949
Square Henri Duparc	48.88519	2.3128533
Square Henry Bataille	48.854907	2.2628858
Square Henry Paté	48.848634	2.2716684
Square Jasmin	48.8524782	2.2668021
Square Jean Falck	48.8804963	2.3695886
Square Jean Thébaud	48.8461037	2.3007505
Square Jean-Paul Laurens	48.8543761	2.2703429
Square Jouvenet	48.8422277	2.266107
Square la Bruyère	48.8791103	2.3331167
Square la Fontaine	48.8508979	2.2717865
Square Lagarde	48.8406389	2.347958
Square Lamarck	48.890768	2.3357072
Square Lamartine	48.8650895	2.2750782
Square Leibniz	48.896538	2.3321818
Square Léon Guillot	48.834886	2.300162
Square Leroy-Beaulieu	48.8539652	2.269824
Square Louis Gentil	48.8335899	2.4043407
Square Louise et Tony	48.827305	2.3301779
Square Lowendal	48.8484123	2.3035594
Square Malherbe	48.8494849	2.2583648
Square Marcel Toussaint	48.8352402	2.3004876
Square Masséna	48.8230894	2.3728903
Square Mignot	48.8624576	2.2826451
Square Monceau	48.8820374	2.3181554
Square Moncey	48.8806066	2.3304014
Square Mozart	48.8566518	2.2711493
Square Nollet	48.8892653	2.3174262
Square Ornano	48.89264	2.349584
Square Ozanam, 18 Rue Stanislas	48.8432533	2.3273662
Square Pablo Casals, 41 Rue Emeriau	48.8487425	2.2861075
Square Pasteur	48.8449055	2.3103587
Square Patenne	48.8503406	2.4054352
Square Paul Blanchet	48.8339804	2.4057718
Square Paul Paray	48.8893986	2.3081376
Square Pétrarque	48.8616128	2.2826084
Square Pierre Lazareff	48.866787	2.3494038
Square Racan	48.8499323	2.2585764
Square Rapp	48.8587124	2.300905
Square Raynouard	48.8574215	2.2828027
Square René Viviani, 25 Quai de Montebello	48.8522247	2.3478159
Square Roland Garros	48.8679846	2.4082817
Square Rosny Aîné	48.8172484	2.3585759
Square Saint-Charles	48.8464031	2.3897198
Square Sainte-Croix de la Bretonnerie	48.8582786	2.3545462
Square Saint-Irénée	48.8613619	2.3767187
Square Saint-Romain	48.8477934	2.3210746
Square Santiago-du-Chili, Avenue de la Motte-Picquet	48.8563989	2.3086164
Square Servan	48.861006	2.3829303
Square St Ambroise	48.8610832	2.3755659
Square Théodore Judlin	48.8489254	2.3009217
Square Théophile Gautier	48.8476658	2.2701844
Square Thiers	48.8667314	2.2784093
Square Tolstoï	48.8531016	2.2617133
Square Trudaine	48.8797676	2.3401761
Square Ulysse Trélat, 112 Rue Regnault	48.8230227	2.3679259
Square Vergennes	48.8394651	2.3017518
Square Vermenouze	48.8407778	2.3492929
Square Victorien Sardou	48.8434476	2.267445
Square Villaret de Joyeuse	48.8775659	2.2893465
Square Vitruve	48.859053	2.4084718
St Georges	48.8803605	2.333799
St Gervais	48.8559523	2.3579826
St Victor	48.8472315	2.3535489
Ste Marguerite	48.8527353	2.3919611
Terrasse de Champagne	48.8317131	2.388418
Terrasse du Parc	48.8973665	2.3877701
Tour de l'horloge, 4 Place Louis-Armand	48.845619	2.373594
Tour Mantoue	48.8216226	2.3664899
Villa Adrienne	48.8314909	2.3312775
Villa Adrienne Simon	48.8348	2.3277557
Villa Albert Robida	48.8790743	2.3905137
Villa Alexandre Ribot	48.8814987	2.3955021
Villa Alexandre Tansman	48.8419724	2.2661691
Villa Amalia	48.8813255	2.3920487
Villa Amélie	48.8728439	2.4020611
Villa Armand	48.8934412	2.3303352
Villa Armand Fallières	48.8811185	2.3897458
Villa Aublet	48.8825956	2.2943342
Villa Auguste Blanqui	48.8310647	2.3681716
Villa Ballu	48.8820211	2.3295492
Villa Baumann	48.8685227	2.4060897
Villa Belliard	48.8956037	2.3291259
Villa Berthier	48.8852565	2.293143
Villa Boileau	48.8456436	2.2637407
Villa Boissière	48.8665228	2.2907548
Villa Boléro	48.8900158	2.3859554
Villa Bosquet	48.8611549	2.303523
Villa Brune	48.8260826	2.3181913
Villa Cœur de Vey	48.8302838	2.3280312
Villa Cantate	48.8901463	2.3863353
Villa Championnet	48.8940961	2.3314594
Villa Chanez	48.8474473	2.2603222
Villa Charles Bénard	48.8440946	2.4050418
Villa Cheysson	48.8408157	2.2616874
Villa Claude Lorrain	48.8409689	2.2600992
Villa Claude Monet	48.8816993	2.3901424
Villa Collet	48.827309	2.3152064
Villa Compoint	48.8920808	2.3238134
Villa Copernic	48.869601	2.2875165
Villa Croix Nivert	48.845727	2.3001376
Villa Curial	48.891192	2.370402
Villa d'Alésia	48.8282708	2.3234577
Villa d'Alsace	48.8802024	2.3928653
Villa Damrémont	48.8942091	2.3367854
Villa Dancourt	48.8827729	2.3412012
Villa Daumesnil	48.8373042	2.400544
Villa Daviel	48.8275366	2.3463329
Villa de Beauséjour	48.8575088	2.2720286
Villa de Bellevue	48.8798537	2.394217
Villa de Cronstadt	48.8810454	2.3907933
Villa de Fontenay	48.8808583	2.3921698
Villa de Grenelle	48.8490055	2.2940166
Villa de Guelma	48.882752	2.3369666
Villa de la Faisanderie	48.8701746	2.2753629
Villa de la Grande Armée	48.8759628	2.2904647
Villa de la Renaissance	48.8806883	2.3945414
Villa de la Réunion	48.8430267	2.2667952
Villa de la Saulaie	48.857597	2.394371
Villa de la Terrasse	48.8828061	2.3141791
Villa de la Tour	48.8622165	2.2781536
Villa de l'Adour	48.8753745	2.3861375
Villa de l'Astrolabe	48.8441247	2.3191945
Villa de l'Ermitage	48.8704365	2.392788
Villa de Longchamp	48.8657571	2.2898273
Villa de Lorraine	48.8810703	2.3936018
Villa de Lourcine	48.8309341	2.3386699
Villa de Saxe	48.8493852	2.3095688
Villa de Ségur	48.850609	2.3096157
Villa Deloder	48.8230509	2.3594198
Villa des Aigrettes	48.882487	2.391059
Villa des Arts	48.887772	2.327132
Villa des Boers	48.8807514	2.3906521
Villa des Buttes Chaumont	48.8792794	2.3873824
Villa des Charmilles	48.8327555	2.3075413
Villa des Entrepreneurs	48.8460678	2.2863305
Villa des Falaises	48.8662579	2.4042897
Villa des Glizières	48.8494528	2.2752183
Villa des Gobelins	48.8338318	2.3534237
Villa des Guignières	48.8567516	2.2756061
Villa des Hautes Traverses	48.854984	2.4040871
Villa des Hauts de Belleville	48.8743081	2.4018487
Villa des Houseaux	48.864806	2.3862762
Villa des Iris	48.8777547	2.4033075
Villa des Lilas	48.8802976	2.3945923
Villa des Lyanes	48.863714	2.4054447
Villa des Nymphéas	48.8699734	2.4073429
Villa des Otages	48.8743896	2.4022979
Villa des Plantes	48.8303287	2.3228958
Villa des Platanes	48.8838754	2.335209
Villa des Pyrénées	48.8533959	2.4054463
Villa des Roses	48.8935569	2.3597479
Villa des Sizerins	48.8825504	2.3907749
Villa des Tulipes	48.8974691	2.340298
Villa Deshayes	48.8275903	2.316174
Villa Désirée	48.8728439	2.4020611
Villa d'Eylau	48.8717432	2.2888156
Villa d'Hauterive	48.881331	2.391446
Villa Dietz-Monnin	48.8408157	2.2616874
Villa d'Orléans	48.8285172	2.3288994
Villa du Bel air	48.8425785	2.4085191
Villa du Bois d'Orme	48.876334	2.400462
Villa du Borrégo	48.8736591	2.400714
Villa du Clos de Malevart	48.8694586	2.3727486
Villa du Danube	48.8815939	2.3950504
Villa du Lavoir	48.870161	2.3586948
Villa du Mont Tonnerre	48.8441122	2.3186649
Villa du Moulin Dagobert	48.8530241	2.3923228
Villa du Parc de Montsouris	48.8220378	2.33357
Villa du Progrès	48.88119	2.3940389
Villa du Sahel	48.841151	2.4064171
Villa Dufresne	48.8381856	2.2616123
Villa Dupont	48.8749093	2.2809737
Villa Dury-Vasselon	48.8762079	2.4036317
Villa Duthy	48.8279208	2.3168472
Villa Emile Loubet	48.8802555	2.3937709
Villa Emile Meyer	48.8409982	2.2610715
Villa Erlanger	48.8463214	2.2611648
Villa Etex	48.8906208	2.3287438
Villa Etienne Marey	48.8680592	2.4064797
Villa Eugène Leblanc	48.8802295	2.393327
Villa Eugène Manuel	48.8592722	2.2811708
Villa Faucheur	48.8723019	2.3860298
Villa Félix Faure	48.8803381	2.3954682
Villa Fleurie	48.8774647	2.3867016
Villa Flore	48.849846	2.2664406
Villa Fondary	48.846715	2.2982541
Villa Frédéric Mistral	48.8382958	2.2864419
Villa Gabriel	48.8433395	2.3176703
Villa Gagliardini	48.8756052	2.4036503
Villa Garnier	48.8439553	2.3180618
Villa Gaudelet	48.8654966	2.3796944
Villa George Sand	48.8503195	2.268517
Villa Georgina	48.871822	2.3976433
Villa Godin	48.859116	2.4006242
Villa Guibert	48.8620061	2.2776797
Villa Guizot	48.8772611	2.2912955
Villa Hallé	48.8308077	2.3320388
Villa Hardy	48.8625623	2.4014723
Villa Herran	48.864909	2.276747
Villa Hersent	48.8376381	2.302806
Villa Honoré Gabriel Riqueti	48.8454489	2.2796739
Villa Industrielle	48.8691852	2.397536
Villa Jacquemont	48.888353	2.3219576
Villa Jean Godard	48.8354682	2.4053727
Villa Jean-Baptiste Luquet	48.8464348	2.2878442
Villa Jocelyn	48.8653897	2.275814
Villa Juge	48.8493359	2.293219
Villa Jules Laforgue	48.8814032	2.3898673
Villa la Fresnaye	48.8384694	2.3088949
Villa Lantiez	48.8953073	2.3240908
Villa Laugier	48.8823294	2.2948282
Villa Léandre	48.8883904	2.3350559
Villa Leconte de Lisle	48.848283	2.2688946
Villa Lecourbe	48.8379766	2.2869895
Villa Letellier	48.8482685	2.2953846
Villa Louvat	48.8332939	2.3279548
Villa Malakoff	48.865623	2.2863783
Villa Mallebay	48.828588	2.3159902
Villa Manin	48.8845076	2.3929716
Villa Marceau	48.8809234	2.3914688
Villa Marcel Lods	48.8753536	2.3770863
Villa Marie Vassilieff	48.8435619	2.3214954
Villa Maurice Rollinat	48.882047	2.390974
Villa Méridienne	48.8257653	2.3365409
Villa Michel-Ange	48.8485266	2.2660594
Villa Moderne	48.8305601	2.3244367
Villa Molitor	48.8441827	2.2646098
Villa Monceau	48.8832639	2.3000663
Villa Montcalm	48.8929463	2.3367211
Villa Mozart	48.8534836	2.2688962
Villa Niel	48.8812818	2.2958192
Villa Nieuport	48.8249735	2.3712902
Villa Nouvelle	48.8765309	2.2977248
Villa Olivier Métra	48.8732226	2.3939779
Villa Ornano	48.8963613	2.3453975
Villa Oswaldo Cruz	48.8570664	2.2692933
Villa Patrice Boudard	48.8513679	2.272903
Villa Paul Verlaine	48.8814994	2.3894632
Villa Pelleport	48.8743039	2.3979432
Villa Perreur	48.868374	2.405145
Villa Pierre Ginier	48.8872389	2.3268162
